 #Opacity coefficient HI (G2V)
 # 1/Lambda [mu m^-1]              k_bf [cm^2]               k_ff [cm^2]
  0.41220115416323166        5.6542152186516815E-027   9.1163562095875501E-024
  0.41203131437989288        5.6610965142366430E-027   9.1275655737296325E-024
  0.41186161449752884        5.6679833243936793E-027   9.1387841035111300E-024
  0.41169205434335115        5.6748756512355744E-027   9.1500118026568256E-024
  0.41152263374485598        5.6817734968750154E-027   9.1612486748914759E-024
  0.41135335252982314        5.6886768634245895E-027   9.1724947239398303E-024
  0.41118421052631576        5.6955857529967837E-027   9.1837499535266219E-024
  0.41101520756267984        5.7025001677039880E-027   9.1950143673765675E-024
  0.41084634346754312        5.7094201096584899E-027   9.2062879692143739E-024
  0.41067761806981518        5.7163455809724806E-027   9.2175707627647301E-024
  0.41050903119868637        5.7232765837580503E-027   9.2288627517523133E-024
  0.41034058268362739        5.7302131201271901E-027   9.2401639399017906E-024
  0.41017227235438886        5.7371551921917929E-027   9.2514743309378025E-024
  0.41000410004100041        5.7441028020636510E-027   9.2627939285849896E-024
  0.40983606557377050        5.7510559518544579E-027   9.2741227365679674E-024
  0.40966816878328555        5.7580146436758078E-027   9.2854607586113426E-024
  0.40950040950040950        5.7649788796391984E-027   9.2968079984397118E-024
  0.40933278755628327        5.7719486618560216E-027   9.3081644597776478E-024
  0.40916530278232405        5.7789239924375776E-027   9.3195301463497134E-024
  0.40899795501022496        5.7859048734950634E-027   9.3309050618804623E-024
  0.40883074407195419        5.7928913071395783E-027   9.3422892100944265E-024
  0.40866366979975483        5.7998832954821233E-027   9.3536825947161303E-024
  0.40849673202614378        5.8068808406335939E-027   9.3650852194700762E-024
  0.40832993058391182        5.8138839447047968E-027   9.3764970880807608E-024
  0.40816326530612246        5.8208926098064331E-027   9.3879182042726643E-024
  0.40799673602611181        5.8279068380491048E-027   9.3993485717702541E-024
  0.40783034257748779        5.8349266315433173E-027   9.4107881942979707E-024
  0.40766408479412963        5.8419519923994768E-027   9.4222370755802608E-024
  0.40749796251018744        5.8489829227278906E-027   9.4336952193415474E-024
  0.40733197556008149        5.8560194246387632E-027   9.4451626293062331E-024
  0.40716612377850164        5.8630615002422046E-027   9.4566393091987174E-024
  0.40700040700040702        5.8701091516482243E-027   9.4681252627433808E-024
  0.40683482506102525        5.8771623809667343E-027   9.4796204936645920E-024
  0.40666937779585199        5.8842211903075452E-027   9.4911250056867006E-024
  0.40650406504065040        5.8912855817803695E-027   9.5026388025340459E-024
  0.40633888663145062        5.8983555574948229E-027   9.5141618879309555E-024
  0.40617384240454912        5.9054311195604183E-027   9.5256942656017422E-024
  0.40600893219650830        5.9125122700865740E-027   9.5372359392706941E-024
  0.40584415584415584        5.9195990111826058E-027   9.5487869126621033E-024
  0.40567951318458417        5.9266913449577353E-027   9.5603471895002371E-024
  0.40551500405515006        5.9337892735210802E-027   9.5719167735093498E-024
  0.40535062829347385        5.9408927989816614E-027   9.5834956684136851E-024
  0.40518638573743920        5.9480019234484035E-027   9.5950838779374647E-024
  0.40502227622519238        5.9551166490301265E-027   9.6066814058049105E-024
  0.40485829959514169        5.9622369778355599E-027   9.6182882557402134E-024
  0.40469445568595708        5.9693629119733249E-027   9.6299044314675657E-024
  0.40453074433656960        5.9764944535519551E-027   9.6415299367111349E-024
  0.40436716538617062        5.9836316046798745E-027   9.6531647751950883E-024
  0.40420371867421179        5.9907743674654152E-027   9.6648089506435567E-024
  0.40404040404040403        5.9979227440168086E-027   9.6764624667806795E-024
  0.40387722132471726        6.0050767364421860E-027   9.6881253273305712E-024
  0.40371417036737989        6.0122363468495860E-027   9.6997975360173332E-024
  0.40355125100887812        6.0194015773469397E-027   9.7114790965650564E-024
  0.40338846308995563        6.0265724300420860E-027   9.7231700126978127E-024
  0.40322580645161288        6.0337489070427639E-027   9.7348702881396623E-024
  0.40306328093510679        6.0409310104566143E-027   9.7465799266146594E-024
  0.40290088638195004        6.0481187423911760E-027   9.7582989318468318E-024
  0.40273862263391058        6.0553121049538961E-027   9.7700273075601986E-024
  0.40257648953301128        6.0625111002521147E-027   9.7817650574787714E-024
  0.40241448692152920        6.0697157303930796E-027   9.7935121853265354E-024
  0.40225261464199519        6.0769259974839391E-027   9.8052686948274728E-024
  0.40209087253719339        6.0841419036317417E-027   9.8170345897055484E-024
  0.40192926045016075        6.0913634509434376E-027   9.8288098736847120E-024
  0.40176777822418641        6.0985906415258801E-027   9.8405945504888989E-024
  0.40160642570281124        6.1058234774858216E-027   9.8523886238420370E-024
  0.40144520272982737        6.1130619609299187E-027   9.8641920974680292E-024
  0.40128410914927770        6.1203060939647271E-027   9.8760049750907770E-024
  0.40112314480545530        6.1275558786967076E-027   9.8878272604341597E-024
  0.40096230954290296        6.1348113172322180E-027   9.8996589572220524E-024
  0.40080160320641284        6.1420724116775217E-027   9.9115000691782963E-024
  0.40064102564102566        6.1493391641387826E-027   9.9233506000267429E-024
  0.40048057669203041        6.1566115767220679E-027   9.9352105534912187E-024
  0.40032025620496398        6.1638896515333396E-027   9.9470799332955296E-024
  0.40016006402561022        6.1711733906784713E-027   9.9589587431634831E-024
  0.40000000000000002        6.1784627962632321E-027   9.9708469868188629E-024
  0.39984006397441024        6.1857578703932929E-027   9.9827446679854429E-024
  0.39968025579536370        6.1930586151742302E-027   9.9946517903869789E-024
  0.39952057530962842        6.2003650327115182E-027   1.0006568357747218E-023
  0.39936102236421728        6.2076771251105360E-027   1.0018494373789893E-023
  0.39920159680638723        6.2149948944765628E-027   1.0030429842238718E-023
  0.39904229848363926        6.2223183429147788E-027   1.0042374766817403E-023
  0.39888312724371761        6.2296474725302695E-027   1.0054329151249630E-023
  0.39872408293460926        6.2369822854280187E-027   1.0066292999259086E-023
  0.39856516540454362        6.2443227837129137E-027   1.0078266314569429E-023
  0.39840637450199201        6.2516689694897425E-027   1.0090249100904306E-023
  0.39824771007566706        6.2590208448631988E-027   1.0102241361987359E-023
  0.39808917197452232        6.2663784119378723E-027   1.0114243101542209E-023
  0.39793076004775169        6.2737416728182595E-027   1.0126254323292462E-023
  0.39777247414478917        6.2811106296087572E-027   1.0138275030961718E-023
  0.39761431411530818        6.2884852844136625E-027   1.0150305228273555E-023
  0.39745627980922099        6.2958656393371791E-027   1.0162344918951543E-023
  0.39729837107667859        6.3032516964834067E-027   1.0174394106719235E-023
  0.39714058776806987        6.3106434579563525E-027   1.0186452795300175E-023
  0.39698292973402144        6.3180409258599211E-027   1.0198520988417887E-023
  0.39682539682539680        6.3254441022979238E-027   1.0210598689795890E-023
  0.39666798889329630        6.3328529893740686E-027   1.0222685903157680E-023
  0.39651070578905628        6.3402675891919731E-027   1.0234782632226751E-023
  0.39635354736424894        6.3476879038551487E-027   1.0246888880726567E-023
  0.39619651347068147        6.3551139354670122E-027   1.0259004652380594E-023
  0.39603960396039606        6.3625456861308868E-027   1.0271129950912277E-023
  0.39588281868566905        6.3699831579499893E-027   1.0283264780045048E-023
  0.39572615749901069        6.3774263530274485E-027   1.0295409143502331E-023
  0.39556962025316456        6.3848752734662860E-027   1.0307563045007528E-023
  0.39541320680110714        6.3923299213694332E-027   1.0319726488284033E-023
  0.39525691699604742        6.3997902988397188E-027   1.0331899477055224E-023
  0.39510075069142631        6.4072564079798762E-027   1.0344082015044466E-023
  0.39494470774091628        6.4147282508925396E-027   1.0356274105975115E-023
  0.39478878799842082        6.4222058296802473E-027   1.0368475753570508E-023
  0.39463299131807417        6.4296891464454354E-027   1.0380686961553968E-023
  0.39447731755424065        6.4371782032904494E-027   1.0392907733648812E-023
  0.39432176656151419        6.4446730023175321E-027   1.0405138073578336E-023
  0.39416633819471819        6.4521735456288298E-027   1.0417377985065822E-023
  0.39401103230890466        6.4596798353263894E-027   1.0429627471834547E-023
  0.39385584875935409        6.4671918735121654E-027   1.0441886537607763E-023
  0.39370078740157483        6.4747096622880091E-027   1.0454155186108721E-023
  0.39354584809130266        6.4822332037556763E-027   1.0466433421060653E-023
  0.39339103068450038        6.4897625000168250E-027   1.0478721246186773E-023
  0.39323633503735744        6.4972975531730161E-027   1.0491018665210284E-023
  0.39308176100628933        6.5048383653257124E-027   1.0503325681854385E-023
  0.39292730844793711        6.5123849385762795E-027   1.0515642299842251E-023
  0.39277297721916732        6.5199372750259853E-027   1.0527968522897040E-023
  0.39261876717707106        6.5274953767760029E-027   1.0540304354741912E-023
  0.39246467817896391        6.5350592459274009E-027   1.0552649799100005E-023
  0.39231071008238527        6.5426288845811572E-027   1.0565004859694437E-023
  0.39215686274509803        6.5502042948381480E-027   1.0577369540248326E-023
  0.39200313602508818        6.5577854787991548E-027   1.0589743844484764E-023
  0.39184952978056425        6.5653724385648630E-027   1.0602127776126842E-023
  0.39169604386995693        6.5729651762358529E-027   1.0614521338897629E-023
  0.39154267815191857        6.5805636939126178E-027   1.0626924536520179E-023
  0.39138943248532287        6.5881679936955458E-027   1.0639337372717546E-023
  0.39123630672926446        6.5957780776849306E-027   1.0651759851212755E-023
  0.39108330074305825        6.6033939479809682E-027   1.0664191975728824E-023
  0.39093041438623927        6.6110156066837584E-027   1.0676633749988759E-023
  0.39077764751856192        6.6186430558933007E-027   1.0689085177715553E-023
  0.39062500000000000        6.6262762977095026E-027   1.0701546262632187E-023
  0.39047247169074578        6.6339153342321641E-027   1.0714017008461620E-023
  0.39032006245120998        6.6415601675610020E-027   1.0726497418926811E-023
  0.39016777214202109        6.6492107997956253E-027   1.0738987497750696E-023
  0.39001560062402496        6.6568672330355457E-027   1.0751487248656198E-023
  0.38986354775828458        6.6645294693801871E-027   1.0763996675366234E-023
  0.38971161340607952        6.6721975109288658E-027   1.0776515781603701E-023
  0.38955979742890534        6.6798713597808052E-027   1.0789044571091480E-023
  0.38940809968847351        6.6875510180351321E-027   1.0801583047552453E-023
  0.38925652004671080        6.6952364877908759E-027   1.0814131214709472E-023
  0.38910505836575876        6.7029277711469656E-027   1.0826689076285390E-023
  0.38895371450797356        6.7106248702022369E-027   1.0839256636003037E-023
  0.38880248833592534        6.7183277870554293E-027   1.0851833897585233E-023
  0.38865137971239799        6.7260365238051806E-027   1.0864420864754784E-023
  0.38850038850038848        6.7337510825500351E-027   1.0877017541234482E-023
  0.38834951456310679        6.7414714653884353E-027   1.0889623930747115E-023
  0.38819875776397517        6.7491976744187362E-027   1.0902240037015445E-023
  0.38804811796662786        6.7569297117391839E-027   1.0914865863762228E-023
  0.38789759503491078        6.7646675794479337E-027   1.0927501414710200E-023
  0.38774718883288095        6.7724112796430480E-027   1.0940146693582099E-023
  0.38759689922480622        6.7801608144224843E-027   1.0952801704100632E-023
  0.38744672607516467        6.7879161858841054E-027   1.0965466449988504E-023
  0.38729666924864448        6.7956773961256794E-027   1.0978140934968404E-023
  0.38714672861014326        6.8034444472448754E-027   1.0990825162763005E-023
  0.38699690402476783        6.8112173413392649E-027   1.1003519137094969E-023
  0.38684719535783363        6.8189960805063262E-027   1.1016222861686955E-023
